Sample,toxin_abundance,toxin_clusters,toxin_families,longitude,latitude,ET0,AI,ports5,ports4,ports3,ports2,ports1,cities12,cities11,cities10,cities9,cities8,cities7,cities6,cities5,cities4,cities3,cities2,cities1,bio40,bio39,bio38,bio37,bio36,bio35,bio34,bio33,bio32,bio31,bio30,bio29,bio28,bio27,bio26,bio25,bio24,bio23,bio22,bio21,bio20,biomass,HDI,GDP_per_capita_PPP,GDP_PPP,pop_density,pop_count,DTI,Soybean_Glyphosate_2020_L,Soybean_Glyphosate_2020_H,Soybean_Glufosinate_2020_L,Soybean_Glufosinate_2020_H,Corn_Glufosinate_2020_L,Corn_Glufosinate_2020_H,Corn_Chlorpyrifos_2020_L,Corn_Chlorpyrifos_2020_H,soc,silt,sand,phh2o,ocs,ocd,nitrogen,clay,cec,cfvo,bdod,elevation,bio19,bio18,bio17,bio16,bio15,bio14,bio13,bio12,bio11,bio10,bio9,bio8,bio7,bio6,bio5,bio4,bio3,bio1,bio2,PFT9,PFT8,PFT7,PFT6,PFT5,PFT4,PFT32,PFT31,PFT30,PFT3,PFT29,PFT28,PFT27,PFT26,PFT25,PFT24,PFT23,PFT22,PFT21,PFT20,PFT2,PFT19,PFT18,PFT17,PFT16,PFT15,PFT14,PFT13,PFT12,PFT11,PFT10,PFT1,PFT0
1883.2007.091.Crump.Artic.LTREB.main.lane1.NoIndex,0.803116533,81.73170732,44.24390244,-149.622223,68.585839,444,5464,222,222,773,1924,2521,410,768,410,424,727,410,2331,768,2655,2313,2463,3698,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,400,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3771,382,444,59,126,796,13592,174,825,87,46,815,35,122,26,122,64.74573517,7,48,243,-24.10000038,8.683333397,-20.46666718,8.683333397,45,-29.89999962,15.10000038,1377.866455,23.0370369,-9.574999809,10.36666679,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199999809,16.39999962,60.5,0,0,0
990.KA1U.C.23,0.802887695,114,54,-88.230357,41.841526,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,390,556,98,64,77,419,10881,346,276,23,138,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
1521.C3.s.8.1.sequences,0.797467533,71,46,-105.08,40.59,1689,2355,871,966,954,923,871,0,0,0,10,13,32,27,0,116,442,45,918,-0.273431003,0.935581028,0.100769997,-0.82645601,-0.100754,0.324979007,0.342660755,0.323163003,0.457706839,0.16008839,0.304244995,0.504931986,0.365289837,78.11686707,211.6883087,78.11686707,202.4729156,0.377391875,66.58930206,223.5839996,144.2650146,3300,0.889160812,37107.94141,560112640,859.5559692,561.7360229,1,-1.5,-1.5,-1.5,-1.5,0.009731401,0.009731401,4.37E-05,0.000386377,0,0,0,0,0,0,0,0,0,0,0,1522,32,133,32,170,54.19605637,9,66,398,-0.99999994,20.73333359,-0.99999994,13.83333302,40.20000076,-9.800000191,30.39999962,880.6844482,39.07545471,9.512499809,15.70833302,0,0,0,0,0,0,0,0,0,0,0.25999999,4.380000114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.36000061,0,0,0,0,0
808.UT.15.44.s.4.1.sequences,0.796075116,114.5,60,-112.453,40.177,1778,1652,643,643,670,646,650,31,54,31,42,39,31,68,78,59,54,369,592,1.247540951,-0.282660991,0.37618801,-1.034729004,0.254566014,0.511081696,0.242609695,0.241670921,0.52491653,0.288624406,0.221350998,0.545451999,0.402706951,70.12663269,231.1856079,231.1856079,159.3964691,0.441774964,58.87390137,249.8289948,149.8170166,740,0.865029156,28432.75977,212522.0625,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,167,406,381,78,32,200,1998,213,171,128,136,1660,64,65,64,85,13.63607216,21,30,294,-1.683333278,21.23333359,-1.683333278,8.183333397,42,-9.300000191,32.70000076,928.675354,38.49206161,9.366666794,16.16666603,0,0,1.100000024,0,0,0,0,0,0.100000001,0,0.280000001,1.779999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0.200000003,32.56000137,0,0
1883.2007.376.Crump.Artic.LTREB.main.lane2.NoIndex,0.782754907,44.28571429,30.71428571,-149.594774,68.63639,437,5438,168,168,725,1876,2473,362,720,362,376,679,362,2283,720,2607,2265,2415,3650,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,1650,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3304,411,368,60,94,629,13694,221,719,74,57,719,33,120,26,120,64.78248596,7,47,238,-24.31666756,8.833333015,-20.56666756,8.833333015,45.59999847,-30.20000076,15.39999962,1392.329346,23.09941483,-9.541666985,10.53333378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.20000076,0,0,0,0,0,0,5,16.89999962,57.90000153,0,0,0
807.S.F.10.a,0.78084038,57.5,34.125,-106.289931,45.652528,1500,2459,844,889,875,844,960,138,147,141,138,152,159,147,441,553,610,484,1039,0.31338501,1.061683059,0.078951001,-0.643306971,-0.437366992,0.412902296,0.319682777,0.289975703,0.465639085,0.175150797,0.250414997,0.504000008,0.389795691,56.84935379,216.3262329,59.88466263,194.3066864,0.488238305,46.34809875,235.5039978,132.5645447,300,0.821406364,29388.37109,33302032,1.59070313,0.956837535,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,290,457,332,73,50,303,3111,211,187,37,133,876,44,118,44,170,55.92617416,13,65,369,-5,20.68333244,-5,13.21666622,45.79999924,-13.89999962,31.89999962,1035.71521,35.5895195,7.866666794,16.29999924,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95999908,0,0,0,0,0
2229.S1.T3.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0.778020786,17.07692308,12.61538462,148.306,-41.8816,1253,5647,90,129,90,99,944,85,98,85,886,106,139,98,928,1352,6718,916,7141,0.0517,-1.413830996,1.13262403,-0.560769022,0.886910975,1.03075397,0.602552533,0.583980441,1.033052921,0.211806133,0.519505978,1.038682222,0.826620519,75.55809784,193.2044678,181.7186127,97.27522278,0.395940095,59.10520172,212.1809998,136.2854614,0,0.860427082,23644.875,16214974,282.9389648,170.9903412,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,6,173,169,159,221,19.80970001,38,84,708,9.083333015,16.63333321,11.4333334,15.45000076,18.30000114,3.799999952,22.10000038,304.8198853,53.4608345,12.91666698,9.783332825,0,0,0,0,0,0,0,0,0,0,0.420000017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.539999962,0,0,0,0,91
809.PLRP6.70,0.776907944,52,33,-121.752,50.879,963,3776,130,130,215,175,166,76,158,76,81,147,149,184,168,320,572,158,1364,0.669367015,-1.962540984,0.199359,-0.331661999,-0.016566999,0.926880777,0.448436141,0.441423535,0.956646502,0.308110863,0.422711015,1.020288587,0.660930872,40.89618301,185.5884552,119.1913834,36.32796097,0.547800839,28.79330063,206.5440063,114.5043411,3850,0.851969242,32297.05469,2017901.125,0.171102092,0.041624524,4,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,800,80,123,53,126,31.01238441,15,45,364,-5.016666412,15.21666622,0.866666615,12.98333359,33.59999847,-10.19999981,23.39999962,820.2977905,33.06051636,5.295833111,11.10833359,0,3,0,0,0,0,0,0,0.100000001,0,0.320000023,0,0,0,0,0,0,0,0,0,96.59999847,0,0,0,0,0,0,0,0,0,0,0,0
2229.S1.N3.5.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0.772402247,16.13043478,12.95652174,152.7979,-31.717,1564,9144,143,343,230,268,143,36,136,36,41,41,36,362,234,136,6253,207,6676,-0.320118994,0.668514013,1.496531963,0.409509987,0.703571975,1.017353892,1.111296773,0.837204456,1.176514745,0.140156969,0.744243026,1.226492047,1.019279122,125.3929977,201.5509186,154.5136108,182.6104584,0.240320787,103.2900009,223.5330048,168.400177,12800,0.880248427,30000.58008,4339723.5,0.590904653,0.413722754,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,10,268,493,184,493,35.47929764,51,198,1431,13.80000019,22.18333435,14.30000019,22.18333435,17.79999924,8.5,26.29999924,342.1398315,48.64232254,18.21249962,8.658332825,0,0,10.10000038,0,67.68000031,0,0,5.599999905,0,0,0.560000002,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,16
1622.DP.101.102B,0.770149957,27.77777778,21.40740741,-71.3412,42.30844,1172,9948,16,24,22,37,16,0,0,0,12,20,27,22,14,64,27,0,168,1.196465969,-0.695822001,1.50001502,0.036295999,0.220484003,1.119040012,0.66950345,0.66680944,1.129840016,0.198298901,0.603568971,1.143726945,0.949058831,72.10705566,190.4994659,195.1229248,68.94395447,0.3923904,54.99330139,203.4019928,131.4286957,3600,0.891945243,43657.41406,2705499136,385.34552,237.449646,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,2061,335,575,46,55,470,15105,89,325,42,107,45,292,278,271,319,7.983730316,86,113,1166,-2.166666746,20.93333435,18.35000038,0.633333325,37.59999847,-9,28.60000038,936.0761108,31.44946861,9.529166222,11.82499981,0,0,31.81999969,0,0,0,0,10.80000019,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,17.92000008,0
1521.GB5.s.6.1.sequences,0.763182456,155,67,-111.58,39.35,1690,2028,599,599,681,603,607,0,66,65535,0,91,56,117,128,66,94,325,548,1.149274945,-0.260497987,0.353969008,-1.13746798,0.256233007,0.491607308,0.233538926,0.23357062,0.499763995,0.279528022,0.214280993,0.509539008,0.372525245,76.536026,228.5182343,234.6849213,156.1034546,0.412382215,65.00800323,247.0019989,153.0757599,400,0.865029156,28432.75977,87490400,1551.335815,1032.287476,1,-1.5,-1.5,-1.5,-1.5,0.010179254,0.013282867,0.000110141,0.00014589,249,0,0,0,0,0,0,0,0,0,139,1712,79,63,63,107,20.89459229,19,37,344,-2.933333158,19.85000038,19.85000038,8.183333397,41.90000153,-10.89999962,31,915.1563721,39.39936447,8.629166603,16.50833321,0,0,12.57999992,0,0,0,0,0,0.100000001,0,0.280000001,14.42000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,0,2.099999905,17.02000046,0,0
1717.10H.high.fertilizer,0.76234116,193,73,34.48,0.0926,1858,9954,506,522,511,506,1294,2,10,2,6,13,14,10,31,23,371,196,787,-0.529044986,0.185941994,1.030825019,0.563452005,1.35728395,0.976281285,0.69816792,0.606647015,1.202346206,0.245628163,0.467615008,1.318714976,0.935661793,163.8094635,178.0163116,176.6699219,167.7879944,0.03852405,159.6569977,183.8800049,170.1496735,10000,0.47299999,981.9922485,29185310,755.7489014,650.364563,1,-1.5,-1.5,-1.5,-1.5,0.000238209,0.000279429,5.73E-06,6.30E-06,528,252,273,57,64,408,3372,475,198,104,114,1431,424,317,281,685,38.65230942,64,272,1850,20.28333282,22.01666641,21.76666641,21.51666641,14.29999924,14.5,28.79999924,68.52752686,82.69231415,21.21249962,11.82499981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21999979,0,18.05999947,0,77.75999451,0,0,0,0,0
2229.S1.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006,0.761205777,25.91666667,17.25,151.2643,-33.9157,1586,8027,5,127,7,53,5,0,0,0,28,21,51,175,27,78,6148,0,6572,-0.160574004,0.409503996,1.694334984,-0.028003,0.73368001,1.051410675,0.928450406,0.801034451,1.091818333,0.131011337,0.742066026,1.167256951,0.966417849,115.8284225,204.9157715,145.2232361,186.2692261,0.264471799,93.66739655,221.8240051,163.0010681,0,0.880248427,30000.58008,2083884928,6721.691406,4469.416992,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,6,290,343,238,412,24.62023354,75,150,1274,13.14999962,21.93333435,13.78333282,21.86666679,17.79999924,8.199999809,26,355.3900452,45.36516953,17.79583359,8.074999809,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.95999908,0,0,0,0,72
1883.2009.213.Crump.Artic.LTREB.main.lane2.NoIndex,0.755473796,122,61,-149.618268,68.673757,432,5460,226,226,783,1934,2531,420,778,420,434,737,420,2341,778,2665,2323,2473,3708,-0.625573993,-0.316906989,-0.440548986,-0.434480011,-1.159589052,0.375989616,0.422894627,0.359420538,0.515551984,0.15591298,0.340947986,0.521996975,0.419048637,12.30952835,133.495285,81.35069275,125.7159882,0.86475569,0.140322998,174.654007,69.92396545,200,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,411,337,59,84,615,11989,252,659,76,0,702,33,118,27,118,63.63771439,8,47,236,-24.63333321,8.833333015,-20.85000038,8.833333015,45.90000153,-30.5,15.39999962,1405.114746,22.6397953,-9.704166412,10.39166641,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17.39999962,62.59999847,0,0,0
1580.1C.sed.D1,0.752536825,5,5,-122.103267,37.569083,1443,2764,24,30,24,374,29,6,6,6,62,31,42,25,41,20,155,6,332,2.395571947,-2.036189079,-0.719027996,-0.027113,0.784557998,0.96561569,0.133182153,0.131418303,1.022318482,0.683128595,0.116058998,1.085935235,0.528939664,83.50562286,252.6436157,262.6295471,83.50562286,0.429324627,71.93609619,288.2999878,171.536087,200,0.889160812,40943.78906,10435218,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,0,202,9,6,210,86.77455902,1,78,399,9.783332825,18.26666641,18.03333282,10.86666679,19.10000038,4.900000095,24,347.2562866,52.22513199,14.33749962,9.975000381,0.400000006,0,4.599999905,0,0,0,0,0,0.180000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42000008,0,0,0,11.5,73
1526.Stillton0R3,0.74842394,87,54,-110.7,37.495,2105,660,702,702,831,706,710,175,228,224,175,218,240,228,310,249,276,428,652,0.982455015,0.634333014,0.205790997,-1.383970022,0.313127995,0.277059615,0.150602385,0.145796075,0.277678072,0.238979608,0.120959997,0.288807988,0.215477958,89.47601318,241.7916107,228.3009186,197.234848,0.378143162,77.42939758,266.6730042,167.2173462,5000,0.865029156,28432.75977,68664.0625,4.409488201,0.025330272,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,1124,26,36,22,52,36.09215927,4,19,137,3.316666603,27.33333206,19.76666641,21.86666679,40.59999847,-3.5,37.09999847,969.7839966,34.85221863,15.14166641,14.14999962,0,0,0,0,0,0,0,0,0,0,0.100000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.90000153,0,0,0,0,0
1883.2007.111.Crump.Artic.LTREB.main.lane2.NoIndex,0.74718356,80.44680851,44.23404255,-149.60125,68.59688333,443,5389,207,207,761,1912,2509,399,756,399,412,716,399,2320,756,2643,2301,2451,3687,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,200,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,3475,386,405,65,133,708,14430,209,927,95,45,762,34,121,26,121,65.72486877,7,48,239,-24.10000038,8.733333588,-20.41666603,8.733333588,45.20000076,-30,15.19999981,1379.965088,23.26696205,-9.508333206,10.51666641,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.199999809,16.39999962,60.5,0,0,0
1521.Wetland.soil.s.8.1.sequences,0.747133197,86.5,47,-73.13,45.56,902,11699,26,29,40,75,26,2,17,2,11,38,12,20,71,260,130,17,354,0.638170004,1.045117974,1.352293968,0.247933999,-0.573107004,1.074430704,0.754898667,0.753602862,1.099219322,0.142772391,0.690882981,1.120234013,0.964937568,59.6413765,194.7026215,90.23075867,184.6059265,0.476123363,41.97869873,209.5970001,125.0495911,3850,0.845415592,27342.03516,108180208,25.77785492,15.53123188,1,2.05381012,2.685151815,0.080981456,0.120490648,0.022022786,0.029305015,8.34E-05,0.000108613,966,381,442,49,60,520,8559,177,324,77,106,88,229,304,204,304,15.2787962,62,104,1056,-8.833333015,19.08333397,-7.699999809,19.08333397,41.30000305,-15.60000038,25.70000076,1132.273438,23.42615128,5.829166889,9.675000191,0,0,11.5,0,0,0,0,5.599999905,0,0,1.839999914,0,0,0,0,0,0,0,0,0,0.02,18.07999992,0,2.160000086,0,27.42000008,0,33.24000168,0,0,0,0.100000001,0
1674.McG.F110714Jr1H3,0.74570605,165.125,70,-73.94,40.826,1314,9045,2,2,6,6,10,0,0,0,26,39,27,48,14,69,32,57,0,0.508078992,0.667950988,1.761960983,0.010808,-0.051817,1.086901784,0.758947432,0.758947432,1.097518206,0.142988116,0.719380975,1.107555985,0.970083833,82.49866486,198.4265442,82.49866486,176.5670776,0.383124322,60.03929901,213.8359985,140.3075714,0,0.890088916,46639.14453,60381134848,27990.6875,15228.72656,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,14,263,311,263,320,10.00491142,76,111,1189,0.850000024,23,0.850000024,22.38333321,34.09999847,-4.599999905,29.5,898.2971802,28.15249252,11.96666622,9.600000381,0,0,2,0,0,0,0,20.89999962,0,0,3.700000048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.899999619,54.88000107,0,0,0,0.699999988,8
807.E.F.10.a,0.742100955,65.875,37.125,-106.440583,45.414297,1518,2396,877,921,908,877,991,171,178,172,171,184,192,178,474,586,642,517,1072,0.303124994,1.058352947,0.090185001,-0.639573991,-0.430987,0.418992162,0.323066771,0.292264372,0.470822692,0.1759464,0.251240999,0.506394029,0.394563615,57.50637817,215.7461548,60.52450943,193.6529236,0.484001189,47.10710144,234.628006,132.6297302,740,0.821406364,29388.37109,2203431.75,0.142798722,0.086266048,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,222,418,317,72,36,297,1872,264,190,29,140,936,44,121,44,166,55.70095825,13,67,364,-4.733333111,20.60000038,-4.733333111,13.14999962,45.79999924,-13.89999962,31.89999962,1021.472473,37.00873566,7.883333206,16.95000076,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95999908,0,0,0,0,0
990.KA2F.A.22,0.73798012,167,64,-88.230357,41.841116,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,487,557,99,65,79,442,10719,344,286,23,136,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
1038.SP3,0.737842779,77,39,-121.85,44.42,1120,16501,122,122,172,132,124,37,74,37,45,56,37,205,342,74,615,112,811,3.685957909,-1.843796015,-0.058694001,1.986006021,-0.170555994,1.539553046,0.467904776,0.455917686,1.565971136,0.399236441,0.351640999,1.621955037,1.071510077,47.44638443,207.5762329,211.5019989,43.99482346,0.533209503,37.61729813,236.5440063,126.5704575,3300,0.867813468,34269.83594,610603,0,0,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,1394,341,568,55,74,527,8076,91,424,131,101,1475,827,141,136,889,65.34759521,27,314,1869,-1.983333349,13,12.64999962,-1.349999905,29.89999962,-6.599999905,23.29999924,617.7003784,42.30769348,4.908333302,12.64999962,0,0,0,0,0,0,0,1.399999976,0,0,0.039999999,0,0,0,0,0,0,0,0,0,96.59999847,0,0,0,0,0,0,0,0,0,1.960000038,0,0
1674.McG.F110714Ch3H5,0.737544953,162.5,70.5,-74.001,40.748,1328,9108,1,5,2,1,3,0,0,0,28,41,33,55,19,63,38,51,0,0.485900015,1.099174976,1.744776964,0.121119998,-0.136805996,1.090247393,0.738638222,0.738638222,1.09980917,0.15231289,0.700694025,1.112858057,0.964786649,76.61662292,196.649231,81.09754944,187.0676117,0.385367751,59.14070129,212.0980072,138.6556244,3600,0.891945243,46639.14453,18308638720,26944.49219,17566.97266,-128,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,9,267,317,267,328,10.28933334,77,115,1210,1.366666675,23.09999847,1.366666675,22.48333359,33.29999924,-3.900000095,29.39999962,882.4486694,27.70270348,12.2541666,9.225000381,0,0,0,0,0,0,0,18.70000076,0,0,4.300000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.279999733,0,0,0,0.800000012,68
1883.2007.367.Crump.Artic.LTREB.main.lane2.NoIndex,0.737490579,44,30.33333333,-149.61149,68.633232,439,5398,178,178,734,1885,2482,371,729,371,385,689,371,2292,729,2616,2274,2424,3659,-0.706435978,-0.369841009,-0.45440501,-0.411103994,-1.152147055,0.38354823,0.439236999,0.367987841,0.525942743,0.15463534,0.346760005,0.536938012,0.429486632,12.46720505,129.868103,81.18408966,122.2602615,0.858871341,0.156452,170.6929932,68.83610535,1650,0.886376381,43268.66016,0,0,0,1,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0,0,0,0,0,0,0,0,0,0,0,719,33,120,25,120,64.88964081,7,47,237,-24.28333282,8.849999428,-20.53333282,8.849999428,45.59999847,-30.20000076,15.39999962,1391.654175,23.02631569,-9.516666412,10.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.89999962,0,0,0,0,0,0,5.079999924,17,58,0,0,0
990.KA2F.E.19,0.737227502,118,53,-88.230357,41.841125,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,487,557,99,65,79,442,10719,344,286,23,136,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
990.KA3F.B.05,0.736811383,109,58,-88.230357,41.840725,1159,8135,49,49,59,58,273,18,9,18,27,46,26,64,29,194,85,192,9,0.358713001,1.353386045,0.994159997,0.260755002,-0.513616979,0.999223709,0.722747207,0.722747207,1.017715812,0.13765794,0.689625978,1.049134135,0.901709735,68.92341614,201.5274658,72.81780243,201.5274658,0.427929491,52.48469925,213.7749939,133.0896301,500,0.888232708,39900.08594,1368178048,55.609272,25.29103851,2,1.687799454,1.687799454,0.045401782,0.049921237,0.002996809,0.01157145,0.000128332,0.000257199,487,557,99,65,79,442,10719,344,286,23,136,226,135,309,135,309,31.18872452,36,106,943,-4.150000095,21.73333359,-4.150000095,21.73333359,40,-10.89999962,29.10000038,1041.331055,28.60416603,9.354166985,11.4416666,0,0,0,0,0,0,0,6.099999905,0,0,0.200000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24000001,0,92.48000336,0,0,0,0,0
807.BG.F.11.a,0.735196305,62,37,-106.740083,45.183433,1494,2508,969,1000,1000,969,1023,93,209,195,192,93,195,209,445,561,576,490,1150,0.267165005,1.007596016,0.099862002,-0.66634798,-0.414471,0.420106769,0.325631768,0.294628382,0.471311241,0.174133003,0.253389001,0.508953989,0.395489275,57.6198616,215.3727722,60.58909225,192.964386,0.482836455,47.64519882,234.3999939,132.4202423,740,0.821406364,29388.37109,144482.6406,0,0,2,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,297,398,283,70,45,323,2384,320,183,95,128,1010,47,119,47,170,54.94786453,13,67,375,-4.849999905,20,-4.849999905,12.53333282,44.90000153,-13.80000019,31.10000038,1002.466187,37.06384659,7.470833302,16.64166641,0,0,0,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95999908,0,0,0,0,0
1521.AG1.s.8.1.sequences,0.730207632,58,40,-105.25,40,1724,2777,861,996,996,965,861,0,0,0,23,5,21,0,39,80,468,10,946,-0.263644993,0.816280007,0.236553997,-0.861190021,-0.028859001,0.374325246,0.341737151,0.33679086,0.482703388,0.146922633,0.323383987,0.520744026,0.393379062,80.13788605,207.9615326,80.13788605,198.7700806,0.367620409,68.50330353,223.5339966,145.5088348,3300,0.889160812,37107.94141,1989288704,6403.591797,4221.152832,1,-1.5,-1.5,-1.5,-1.5,0.009731401,0.009731401,4.37E-05,0.000386377,0,0,0,0,0,0,0,0,0,0,0,1625,52,134,52,188,44.65713882,16,73,478,0.216666535,20.73333359,0.216666535,13.69999981,38.80000305,-8.100000381,30.70000076,835.5658569,40.39948273,9.970833778,15.67500019,0,0,0,0,0,0,0,0,0,0,0.25999999,5.360000134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.38000488,0,0,0,0,0
